year,pool_name,pool_value,pool_units,source_name,source_fraction
1917,earth_c,3975.08,Pg C,untracked,0
1917,earth_c,3975.08,Pg C,earth_c,1
1917,earth_c,3975.08,Pg C,atmos_c,0

1918,atmos_c,613.485,Pg C,untracked,0.0177637
1918,atmos_c,613.485,Pg C,earth_c,0.0421731
1918,atmos_c,613.485,Pg C,atmos_c,0.940063

1918,earth_c,3974.14,Pg C,untracked,0
1918,earth_c,3974.14,Pg C,earth_c,1
1918,earth_c,3974.14,Pg C,atmos_c,0

1919,atmos_c,613.979,Pg C,untracked,0.0177395
1919,atmos_c,613.979,Pg C,earth_c,0.0434806
1919,atmos_c,613.979,Pg C,atmos_c,0.93878

1919,earth_c,3973.26,Pg C,untracked,0
1919,earth_c,3973.26,Pg C,earth_c,1
1919,earth_c,3973.26,Pg C,atmos_c,0

1920,atmos_c,614.468,Pg C,untracked,0.0177135
1920,atmos_c,614.468,Pg C,earth_c,0.0448817
1920,atmos_c,614.468,Pg C,atmos_c,0.937405

1920,earth_c,3972.4,Pg C,untracked,0
1920,earth_c,3972.4,Pg C,earth_c,1
1920,earth_c,3972.4,Pg C,atmos_c,0

1921,atmos_c,614.943,Pg C,untracked,0.0176894
1921,atmos_c,614.943,Pg C,earth_c,0.0461784
1921,atmos_c,614.943,Pg C,atmos_c,0.936132

1921,earth_c,3971.53,Pg C,untracked,0
1921,earth_c,3971.53,Pg C,earth_c,1
1921,earth_c,3971.53,Pg C,atmos_c,0

1922,atmos_c,615.366,Pg C,untracked,0.0176654
1922,atmos_c,615.366,Pg C,earth_c,0.0474712
1922,atmos_c,615.366,Pg C,atmos_c,0.934863

1922,earth_c,3970.7,Pg C,untracked,0
1922,earth_c,3970.7,Pg C,earth_c,1
1922,earth_c,3970.7,Pg C,atmos_c,0

1923,atmos_c,615.875,Pg C,untracked,0.0176385
1923,atmos_c,615.875,Pg C,earth_c,0.0489224
1923,atmos_c,615.875,Pg C,atmos_c,0.933439

1923,earth_c,3969.8,Pg C,untracked,0
1923,earth_c,3969.8,Pg C,earth_c,1
1923,earth_c,3969.8,Pg C,atmos_c,0

1924,atmos_c,616.439,Pg C,untracked,0.0176109
1924,atmos_c,616.439,Pg C,earth_c,0.0504101
1924,atmos_c,616.439,Pg C,atmos_c,0.931979

1924,earth_c,3968.83,Pg C,untracked,0
1924,earth_c,3968.83,Pg C,earth_c,1
1924,earth_c,3968.83,Pg C,atmos_c,0

1925,atmos_c,616.995,Pg C,untracked,0.0175831
1925,atmos_c,616.995,Pg C,earth_c,0.0519097
1925,atmos_c,616.995,Pg C,atmos_c,0.930507

1925,earth_c,3967.86,Pg C,untracked,0
1925,earth_c,3967.86,Pg C,earth_c,1
1925,earth_c,3967.86,Pg C,atmos_c,0

1926,atmos_c,617.545,Pg C,untracked,0.0175552
1926,atmos_c,617.545,Pg C,earth_c,0.0534178
1926,atmos_c,617.545,Pg C,atmos_c,0.929027

1926,earth_c,3966.88,Pg C,untracked,0
1926,earth_c,3966.88,Pg C,earth_c,1
1926,earth_c,3966.88,Pg C,atmos_c,0

1927,atmos_c,618.143,Pg C,untracked,0.017525
1927,atmos_c,618.143,Pg C,earth_c,0.0550428
1927,atmos_c,618.143,Pg C,atmos_c,0.927432

1927,earth_c,3965.86,Pg C,untracked,0
1927,earth_c,3965.86,Pg C,earth_c,1
1927,earth_c,3965.86,Pg C,atmos_c,0

1928,atmos_c,618.782,Pg C,untracked,0.0174949
1928,atmos_c,618.782,Pg C,earth_c,0.0566681
1928,atmos_c,618.782,Pg C,atmos_c,0.925837

1928,earth_c,3964.8,Pg C,untracked,0
1928,earth_c,3964.8,Pg C,earth_c,1
1928,earth_c,3964.8,Pg C,atmos_c,0

1929,atmos_c,619.444,Pg C,untracked,0.0174626
1929,atmos_c,619.444,Pg C,earth_c,0.0584104
1929,atmos_c,619.444,Pg C,atmos_c,0.924127

1929,earth_c,3963.69,Pg C,untracked,0
1929,earth_c,3963.69,Pg C,earth_c,1
1929,earth_c,3963.69,Pg C,atmos_c,0

1930,atmos_c,620.11,Pg C,untracked,0.0174329
1930,atmos_c,620.11,Pg C,earth_c,0.0600083
1930,atmos_c,620.11,Pg C,atmos_c,0.922559

1930,earth_c,3962.59,Pg C,untracked,0
1930,earth_c,3962.59,Pg C,earth_c,1
1930,earth_c,3962.59,Pg C,atmos_c,0

1931,atmos_c,620.691,Pg C,untracked,0.0174066
1931,atmos_c,620.691,Pg C,earth_c,0.0614311
1931,atmos_c,620.691,Pg C,atmos_c,0.921162

1931,earth_c,3961.6,Pg C,untracked,0
1931,earth_c,3961.6,Pg C,earth_c,1
1931,earth_c,3961.6,Pg C,atmos_c,0

1932,atmos_c,621.125,Pg C,untracked,0.0173828
1932,atmos_c,621.125,Pg C,earth_c,0.0627101
1932,atmos_c,621.125,Pg C,atmos_c,0.919907

1932,earth_c,3960.7,Pg C,untracked,0
1932,earth_c,3960.7,Pg C,earth_c,1
1932,earth_c,3960.7,Pg C,atmos_c,0

1933,atmos_c,621.485,Pg C,untracked,0.0173579
1933,atmos_c,621.485,Pg C,earth_c,0.0640557
1933,atmos_c,621.485,Pg C,atmos_c,0.918586

1933,earth_c,3959.83,Pg C,untracked,0
1933,earth_c,3959.83,Pg C,earth_c,1
1933,earth_c,3959.83,Pg C,atmos_c,0

1934,atmos_c,621.897,Pg C,untracked,0.0173307
1934,atmos_c,621.897,Pg C,earth_c,0.0655188
1934,atmos_c,621.897,Pg C,atmos_c,0.91715

1934,earth_c,3958.9,Pg C,untracked,0
1934,earth_c,3958.9,Pg C,earth_c,1
1934,earth_c,3958.9,Pg C,atmos_c,0

1935,atmos_c,622.365,Pg C,untracked,0.0173022
1935,atmos_c,622.365,Pg C,earth_c,0.0670594
1935,atmos_c,622.365,Pg C,atmos_c,0.915638

1935,earth_c,3957.9,Pg C,untracked,0
1935,earth_c,3957.9,Pg C,earth_c,1
1935,earth_c,3957.9,Pg C,atmos_c,0

1936,atmos_c,622.901,Pg C,untracked,0.0172708
1936,atmos_c,622.901,Pg C,earth_c,0.0687502
1936,atmos_c,622.901,Pg C,atmos_c,0.913979

1936,earth_c,3956.82,Pg C,untracked,0
1936,earth_c,3956.82,Pg C,earth_c,1
1936,earth_c,3956.82,Pg C,atmos_c,0

1937,atmos_c,623.505,Pg C,untracked,0.0172374
1937,atmos_c,623.505,Pg C,earth_c,0.0705542
1937,atmos_c,623.505,Pg C,atmos_c,0.912208

1937,earth_c,3955.65,Pg C,untracked,0
1937,earth_c,3955.65,Pg C,earth_c,1
1937,earth_c,3955.65,Pg C,atmos_c,0

1938,atmos_c,624.087,Pg C,untracked,0.0172058
1938,atmos_c,624.087,Pg C,earth_c,0.0722535
1938,atmos_c,624.087,Pg C,atmos_c,0.910541

1938,earth_c,3954.48,Pg C,untracked,0
1938,earth_c,3954.48,Pg C,earth_c,1
1938,earth_c,3954.48,Pg C,atmos_c,0

1939,atmos_c,624.644,Pg C,untracked,0.017173
1939,atmos_c,624.644,Pg C,earth_c,0.0740221
1939,atmos_c,624.644,Pg C,atmos_c,0.908805

1939,earth_c,3953.31,Pg C,untracked,0
1939,earth_c,3953.31,Pg C,earth_c,1
1939,earth_c,3953.31,Pg C,atmos_c,0

1940,atmos_c,625.255,Pg C,untracked,0.0171374
1940,atmos_c,625.255,Pg C,earth_c,0.0759437
1940,atmos_c,625.255,Pg C,atmos_c,0.906919

1940,earth_c,3952.06,Pg C,untracked,0
1940,earth_c,3952.06,Pg C,earth_c,1
1940,earth_c,3952.06,Pg C,atmos_c,0

1941,atmos_c,625.908,Pg C,untracked,0.0171009
1941,atmos_c,625.908,Pg C,earth_c,0.077911
1941,atmos_c,625.908,Pg C,atmos_c,0.904988

1941,earth_c,3950.75,Pg C,untracked,0
1941,earth_c,3950.75,Pg C,earth_c,1
1941,earth_c,3950.75,Pg C,atmos_c,0

1942,atmos_c,626.568,Pg C,untracked,0.0170643
1942,atmos_c,626.568,Pg C,earth_c,0.0798838
1942,atmos_c,626.568,Pg C,atmos_c,0.903052

1942,earth_c,3949.41,Pg C,untracked,0
1942,earth_c,3949.41,Pg C,earth_c,1
1942,earth_c,3949.41,Pg C,atmos_c,0

1943,atmos_c,627.244,Pg C,untracked,0.0170265
1943,atmos_c,627.244,Pg C,earth_c,0.081922
1943,atmos_c,627.244,Pg C,atmos_c,0.901051

1943,earth_c,3948.04,Pg C,untracked,0
1943,earth_c,3948.04,Pg C,earth_c,1
1943,earth_c,3948.04,Pg C,atmos_c,0

1944,atmos_c,627.921,Pg C,untracked,0.0169891
1944,atmos_c,627.921,Pg C,earth_c,0.0839418
1944,atmos_c,627.921,Pg C,atmos_c,0.899069

1944,earth_c,3946.65,Pg C,untracked,0
1944,earth_c,3946.65,Pg C,earth_c,1
1944,earth_c,3946.65,Pg C,atmos_c,0

1945,atmos_c,628.476,Pg C,untracked,0.0169577
1945,atmos_c,628.476,Pg C,earth_c,0.085631
1945,atmos_c,628.476,Pg C,atmos_c,0.897411

1945,earth_c,3945.38,Pg C,untracked,0
1945,earth_c,3945.38,Pg C,earth_c,1
1945,earth_c,3945.38,Pg C,atmos_c,0

1946,atmos_c,629,Pg C,untracked,0.0169244
1946,atmos_c,629,Pg C,earth_c,0.0874286
1946,atmos_c,629,Pg C,atmos_c,0.895647

1946,earth_c,3944.18,Pg C,untracked,0
1946,earth_c,3944.18,Pg C,earth_c,1
1946,earth_c,3944.18,Pg C,atmos_c,0

1947,atmos_c,629.681,Pg C,untracked,0.016887
1947,atmos_c,629.681,Pg C,earth_c,0.0894437
1947,atmos_c,629.681,Pg C,atmos_c,0.893669

1947,earth_c,3942.87,Pg C,untracked,0
1947,earth_c,3942.87,Pg C,earth_c,1
1947,earth_c,3942.87,Pg C,atmos_c,0

1948,atmos_c,630.465,Pg C,untracked,0.0168477
1948,atmos_c,630.465,Pg C,earth_c,0.091563
1948,atmos_c,630.465,Pg C,atmos_c,0.891589

1948,earth_c,3941.44,Pg C,untracked,0
1948,earth_c,3941.44,Pg C,earth_c,1
1948,earth_c,3941.44,Pg C,atmos_c,0

1949,atmos_c,631.241,Pg C,untracked,0.0168099
1949,atmos_c,631.241,Pg C,earth_c,0.0936031
1949,atmos_c,631.241,Pg C,atmos_c,0.889587

1949,earth_c,3939.99,Pg C,untracked,0
1949,earth_c,3939.99,Pg C,earth_c,1
1949,earth_c,3939.99,Pg C,atmos_c,0

1950,atmos_c,632.083,Pg C,untracked,0.0167666
1950,atmos_c,632.083,Pg C,earth_c,0.0959375
1950,atmos_c,632.083,Pg C,atmos_c,0.887296

1950,earth_c,3938.47,Pg C,untracked,0
1950,earth_c,3938.47,Pg C,earth_c,1
1950,earth_c,3938.47,Pg C,atmos_c,0

1951,atmos_c,633.169,Pg C,untracked,0.0167198
1951,atmos_c,633.169,Pg C,earth_c,0.0984592
1951,atmos_c,633.169,Pg C,atmos_c,0.884821

1951,earth_c,3936.77,Pg C,untracked,0
1951,earth_c,3936.77,Pg C,earth_c,1
1951,earth_c,3936.77,Pg C,atmos_c,0

1952,atmos_c,634.393,Pg C,untracked,0.0166725
1952,atmos_c,634.393,Pg C,earth_c,0.101009
1952,atmos_c,634.393,Pg C,atmos_c,0.882318

1952,earth_c,3934.99,Pg C,untracked,0
1952,earth_c,3934.99,Pg C,earth_c,1
1952,earth_c,3934.99,Pg C,atmos_c,0

1953,atmos_c,635.606,Pg C,untracked,0.0166243
1953,atmos_c,635.606,Pg C,earth_c,0.103611
1953,atmos_c,635.606,Pg C,atmos_c,0.879765

1953,earth_c,3933.17,Pg C,untracked,0
1953,earth_c,3933.17,Pg C,earth_c,1
1953,earth_c,3933.17,Pg C,atmos_c,0

1954,atmos_c,636.828,Pg C,untracked,0.0165757
1954,atmos_c,636.828,Pg C,earth_c,0.106233
1954,atmos_c,636.828,Pg C,atmos_c,0.877191

1954,earth_c,3931.32,Pg C,untracked,0
1954,earth_c,3931.32,Pg C,earth_c,1
1954,earth_c,3931.32,Pg C,atmos_c,0

1955,atmos_c,638.151,Pg C,untracked,0.0165227
1955,atmos_c,638.151,Pg C,earth_c,0.109091
1955,atmos_c,638.151,Pg C,atmos_c,0.874386

1955,earth_c,3929.36,Pg C,untracked,0
1955,earth_c,3929.36,Pg C,earth_c,1
1955,earth_c,3929.36,Pg C,atmos_c,0

1956,atmos_c,639.626,Pg C,untracked,0.0164665
1956,atmos_c,639.626,Pg C,earth_c,0.112121
1956,atmos_c,639.626,Pg C,atmos_c,0.871412

1956,earth_c,3927.25,Pg C,untracked,0
1956,earth_c,3927.25,Pg C,earth_c,1
1956,earth_c,3927.25,Pg C,atmos_c,0

1957,atmos_c,641.198,Pg C,untracked,0.0164082
1957,atmos_c,641.198,Pg C,earth_c,0.115261
1957,atmos_c,641.198,Pg C,atmos_c,0.86833

1957,earth_c,3925.03,Pg C,untracked,0
1957,earth_c,3925.03,Pg C,earth_c,1
1957,earth_c,3925.03,Pg C,atmos_c,0

1958,atmos_c,642.825,Pg C,untracked,0.0163488
1958,atmos_c,642.825,Pg C,earth_c,0.118465
1958,atmos_c,642.825,Pg C,atmos_c,0.865186

1958,earth_c,3922.73,Pg C,untracked,0
1958,earth_c,3922.73,Pg C,earth_c,1
1958,earth_c,3922.73,Pg C,atmos_c,0

1959,atmos_c,644.458,Pg C,untracked,0.0162864
1959,atmos_c,644.458,Pg C,earth_c,0.121828
1959,atmos_c,644.458,Pg C,atmos_c,0.861885

1959,earth_c,3920.33,Pg C,untracked,0
1959,earth_c,3920.33,Pg C,earth_c,1
1959,earth_c,3920.33,Pg C,atmos_c,0

1960,atmos_c,646.099,Pg C,untracked,0.0162216
1960,atmos_c,646.099,Pg C,earth_c,0.125326
1960,atmos_c,646.099,Pg C,atmos_c,0.858453

1960,earth_c,3917.81,Pg C,untracked,0
1960,earth_c,3917.81,Pg C,earth_c,1
1960,earth_c,3917.81,Pg C,atmos_c,0

1961,atmos_c,647.757,Pg C,untracked,0.0161567
1961,atmos_c,647.757,Pg C,earth_c,0.128823
1961,atmos_c,647.757,Pg C,atmos_c,0.85502

1961,earth_c,3915.23,Pg C,untracked,0
1961,earth_c,3915.23,Pg C,earth_c,1
1961,earth_c,3915.23,Pg C,atmos_c,0

1962,atmos_c,649.415,Pg C,untracked,0.0160896
1962,atmos_c,649.415,Pg C,earth_c,0.13244
1962,atmos_c,649.415,Pg C,atmos_c,0.851471

1962,earth_c,3912.58,Pg C,untracked,0
1962,earth_c,3912.58,Pg C,earth_c,1
1962,earth_c,3912.58,Pg C,atmos_c,0

1963,atmos_c,651.118,Pg C,untracked,0.0160194
1963,atmos_c,651.118,Pg C,earth_c,0.136228
1963,atmos_c,651.118,Pg C,atmos_c,0.847753

1963,earth_c,3909.81,Pg C,untracked,0
1963,earth_c,3909.81,Pg C,earth_c,1
1963,earth_c,3909.81,Pg C,atmos_c,0

1964,atmos_c,652.804,Pg C,untracked,0.0159457
1964,atmos_c,652.804,Pg C,earth_c,0.1402
1964,atmos_c,652.804,Pg C,atmos_c,0.843855

1964,earth_c,3906.88,Pg C,untracked,0
1964,earth_c,3906.88,Pg C,earth_c,1
1964,earth_c,3906.88,Pg C,atmos_c,0

1965,atmos_c,654.457,Pg C,untracked,0.0158693
1965,atmos_c,654.457,Pg C,earth_c,0.144322
1965,atmos_c,654.457,Pg C,atmos_c,0.839809

1965,earth_c,3903.8,Pg C,untracked,0
1965,earth_c,3903.8,Pg C,earth_c,1
1965,earth_c,3903.8,Pg C,atmos_c,0

1966,atmos_c,656.254,Pg C,untracked,0.0157895
1966,atmos_c,656.254,Pg C,earth_c,0.148621
1966,atmos_c,656.254,Pg C,atmos_c,0.835589

1966,earth_c,3900.58,Pg C,untracked,0
1966,earth_c,3900.58,Pg C,earth_c,1
1966,earth_c,3900.58,Pg C,atmos_c,0

1967,atmos_c,658.252,Pg C,untracked,0.0157079
1967,atmos_c,658.252,Pg C,earth_c,0.153024
1967,atmos_c,658.252,Pg C,atmos_c,0.831268

1967,earth_c,3897.22,Pg C,untracked,0
1967,earth_c,3897.22,Pg C,earth_c,1
1967,earth_c,3897.22,Pg C,atmos_c,0

1968,atmos_c,660.366,Pg C,untracked,0.0156227
1968,atmos_c,660.366,Pg C,earth_c,0.157615
1968,atmos_c,660.366,Pg C,atmos_c,0.826762

1968,earth_c,3893.72,Pg C,untracked,0
1968,earth_c,3893.72,Pg C,earth_c,1
1968,earth_c,3893.72,Pg C,atmos_c,0

1969,atmos_c,662.548,Pg C,untracked,0.0155333
1969,atmos_c,662.548,Pg C,earth_c,0.162435
1969,atmos_c,662.548,Pg C,atmos_c,0.822032

1969,earth_c,3890.03,Pg C,untracked,0
1969,earth_c,3890.03,Pg C,earth_c,1
1969,earth_c,3890.03,Pg C,atmos_c,0

1970,atmos_c,664.848,Pg C,untracked,0.0154384
1970,atmos_c,664.848,Pg C,earth_c,0.167556
1970,atmos_c,664.848,Pg C,atmos_c,0.817005

1970,earth_c,3886.09,Pg C,untracked,0
1970,earth_c,3886.09,Pg C,earth_c,1
1970,earth_c,3886.09,Pg C,atmos_c,0

1971,atmos_c,667.251,Pg C,untracked,0.0153407
1971,atmos_c,667.251,Pg C,earth_c,0.17282
1971,atmos_c,667.251,Pg C,atmos_c,0.811839

1971,earth_c,3881.93,Pg C,untracked,0
1971,earth_c,3881.93,Pg C,earth_c,1
1971,earth_c,3881.93,Pg C,atmos_c,0

1972,atmos_c,669.74,Pg C,untracked,0.0152403
1972,atmos_c,669.74,Pg C,earth_c,0.178238
1972,atmos_c,669.74,Pg C,atmos_c,0.806522

1972,earth_c,3877.62,Pg C,untracked,0
1972,earth_c,3877.62,Pg C,earth_c,1
1972,earth_c,3877.62,Pg C,atmos_c,0

1973,atmos_c,672.38,Pg C,untracked,0.0151355
1973,atmos_c,672.38,Pg C,earth_c,0.183886
1973,atmos_c,672.38,Pg C,atmos_c,0.800978

1973,earth_c,3873.1,Pg C,untracked,0
1973,earth_c,3873.1,Pg C,earth_c,1
1973,earth_c,3873.1,Pg C,atmos_c,0

1974,atmos_c,675.067,Pg C,untracked,0.0150317
1974,atmos_c,675.067,Pg C,earth_c,0.189484
1974,atmos_c,675.067,Pg C,atmos_c,0.795484

1974,earth_c,3868.46,Pg C,untracked,0
1974,earth_c,3868.46,Pg C,earth_c,1
1974,earth_c,3868.46,Pg C,atmos_c,0

1975,atmos_c,677.649,Pg C,untracked,0.0149296
1975,atmos_c,677.649,Pg C,earth_c,0.194987
1975,atmos_c,677.649,Pg C,atmos_c,0.790083

1975,earth_c,3863.83,Pg C,untracked,0
1975,earth_c,3863.83,Pg C,earth_c,1
1975,earth_c,3863.83,Pg C,atmos_c,0

1976,atmos_c,680.291,Pg C,untracked,0.0148228
1976,atmos_c,680.291,Pg C,earth_c,0.200747
1976,atmos_c,680.291,Pg C,atmos_c,0.78443

1976,earth_c,3859.08,Pg C,untracked,0
1976,earth_c,3859.08,Pg C,earth_c,1
1976,earth_c,3859.08,Pg C,atmos_c,0

1977,atmos_c,683.128,Pg C,untracked,0.0147141
1977,atmos_c,683.128,Pg C,earth_c,0.206612
1977,atmos_c,683.128,Pg C,atmos_c,0.778674

1977,earth_c,3854.13,Pg C,untracked,0
1977,earth_c,3854.13,Pg C,earth_c,1
1977,earth_c,3854.13,Pg C,atmos_c,0

1978,atmos_c,686.055,Pg C,untracked,0.0146049
1978,atmos_c,686.055,Pg C,earth_c,0.212497
1978,atmos_c,686.055,Pg C,atmos_c,0.772898

1978,earth_c,3849.06,Pg C,untracked,0
1978,earth_c,3849.06,Pg C,earth_c,1
1978,earth_c,3849.06,Pg C,atmos_c,0

1979,atmos_c,689.093,Pg C,untracked,0.0144911
1979,atmos_c,689.093,Pg C,earth_c,0.218632
1979,atmos_c,689.093,Pg C,atmos_c,0.766877

1979,earth_c,3843.82,Pg C,untracked,0
1979,earth_c,3843.82,Pg C,earth_c,1
1979,earth_c,3843.82,Pg C,atmos_c,0

1980,atmos_c,692.142,Pg C,untracked,0.0143799
1980,atmos_c,692.142,Pg C,earth_c,0.224632
1980,atmos_c,692.142,Pg C,atmos_c,0.760988

1980,earth_c,3838.46,Pg C,untracked,0
1980,earth_c,3838.46,Pg C,earth_c,1
1980,earth_c,3838.46,Pg C,atmos_c,0

1981,atmos_c,695.035,Pg C,untracked,0.0142733
1981,atmos_c,695.035,Pg C,earth_c,0.230378
1981,atmos_c,695.035,Pg C,atmos_c,0.755348

1981,earth_c,3833.21,Pg C,untracked,0
1981,earth_c,3833.21,Pg C,earth_c,1
1981,earth_c,3833.21,Pg C,atmos_c,0

1982,atmos_c,697.858,Pg C,untracked,0.0141688
1982,atmos_c,697.858,Pg C,earth_c,0.236014
1982,atmos_c,697.858,Pg C,atmos_c,0.749817

1982,earth_c,3828.06,Pg C,untracked,0
1982,earth_c,3828.06,Pg C,earth_c,1
1982,earth_c,3828.06,Pg C,atmos_c,0

1983,atmos_c,700.525,Pg C,untracked,0.0140658
1983,atmos_c,700.525,Pg C,earth_c,0.241567
1983,atmos_c,700.525,Pg C,atmos_c,0.744367

1983,earth_c,3822.94,Pg C,untracked,0
1983,earth_c,3822.94,Pg C,earth_c,1
1983,earth_c,3822.94,Pg C,atmos_c,0

1984,atmos_c,703.117,Pg C,untracked,0.0139611
1984,atmos_c,703.117,Pg C,earth_c,0.247209
1984,atmos_c,703.117,Pg C,atmos_c,0.73883

1984,earth_c,3817.74,Pg C,untracked,0
1984,earth_c,3817.74,Pg C,earth_c,1
1984,earth_c,3817.74,Pg C,atmos_c,0

1985,atmos_c,705.948,Pg C,untracked,0.0138545
1985,atmos_c,705.948,Pg C,earth_c,0.252957
1985,atmos_c,705.948,Pg C,atmos_c,0.733188

1985,earth_c,3812.37,Pg C,untracked,0
1985,earth_c,3812.37,Pg C,earth_c,1
1985,earth_c,3812.37,Pg C,atmos_c,0

1986,atmos_c,709.001,Pg C,untracked,0.013746
1986,atmos_c,709.001,Pg C,earth_c,0.258809
1986,atmos_c,709.001,Pg C,atmos_c,0.727445

1986,earth_c,3806.85,Pg C,untracked,0
1986,earth_c,3806.85,Pg C,earth_c,1
1986,earth_c,3806.85,Pg C,atmos_c,0

1987,atmos_c,712.209,Pg C,untracked,0.0136362
1987,atmos_c,712.209,Pg C,earth_c,0.264728
1987,atmos_c,712.209,Pg C,atmos_c,0.721636

1987,earth_c,3801.16,Pg C,untracked,0
1987,earth_c,3801.16,Pg C,earth_c,1
1987,earth_c,3801.16,Pg C,atmos_c,0

1988,atmos_c,715.557,Pg C,untracked,0.0135243
1988,atmos_c,715.557,Pg C,earth_c,0.270762
1988,atmos_c,715.557,Pg C,atmos_c,0.715714

1988,earth_c,3795.31,Pg C,untracked,0
1988,earth_c,3795.31,Pg C,earth_c,1
1988,earth_c,3795.31,Pg C,atmos_c,0

1989,atmos_c,719.025,Pg C,untracked,0.0134109
1989,atmos_c,719.025,Pg C,earth_c,0.276876
1989,atmos_c,719.025,Pg C,atmos_c,0.709713

1989,earth_c,3789.28,Pg C,untracked,0
1989,earth_c,3789.28,Pg C,earth_c,1
1989,earth_c,3789.28,Pg C,atmos_c,0

1990,atmos_c,722.521,Pg C,untracked,0.0132975
1990,atmos_c,722.521,Pg C,earth_c,0.282991
1990,atmos_c,722.521,Pg C,atmos_c,0.703711

1990,earth_c,3783.16,Pg C,untracked,0
1990,earth_c,3783.16,Pg C,earth_c,1
1990,earth_c,3783.16,Pg C,atmos_c,0

1991,atmos_c,726.053,Pg C,untracked,0.0131842
1991,atmos_c,726.053,Pg C,earth_c,0.289101
1991,atmos_c,726.053,Pg C,atmos_c,0.697715

1991,earth_c,3776.97,Pg C,untracked,0
1991,earth_c,3776.97,Pg C,earth_c,1
1991,earth_c,3776.97,Pg C,atmos_c,0

1992,atmos_c,729.283,Pg C,untracked,0.0130731
1992,atmos_c,729.283,Pg C,earth_c,0.295092
1992,atmos_c,729.283,Pg C,atmos_c,0.691835

1992,earth_c,3770.8,Pg C,untracked,0
1992,earth_c,3770.8,Pg C,earth_c,1
1992,earth_c,3770.8,Pg C,atmos_c,0

1993,atmos_c,732.133,Pg C,untracked,0.0129641
1993,atmos_c,732.133,Pg C,earth_c,0.300969
1993,atmos_c,732.133,Pg C,atmos_c,0.686067

1993,earth_c,3764.68,Pg C,untracked,0
1993,earth_c,3764.68,Pg C,earth_c,1
1993,earth_c,3764.68,Pg C,atmos_c,0

1994,atmos_c,735.085,Pg C,untracked,0.0128551
1994,atmos_c,735.085,Pg C,earth_c,0.306847
1994,atmos_c,735.085,Pg C,atmos_c,0.680298

1994,earth_c,3758.49,Pg C,untracked,0
1994,earth_c,3758.49,Pg C,earth_c,1
1994,earth_c,3758.49,Pg C,atmos_c,0

1995,atmos_c,738.291,Pg C,untracked,0.0127453
1995,atmos_c,738.291,Pg C,earth_c,0.312768
1995,atmos_c,738.291,Pg C,atmos_c,0.674486

1995,earth_c,3752.19,Pg C,untracked,0
1995,earth_c,3752.19,Pg C,earth_c,1
1995,earth_c,3752.19,Pg C,atmos_c,0

1996,atmos_c,741.682,Pg C,untracked,0.0126346
1996,atmos_c,741.682,Pg C,earth_c,0.318737
1996,atmos_c,741.682,Pg C,atmos_c,0.668628

1996,earth_c,3745.75,Pg C,untracked,0
1996,earth_c,3745.75,Pg C,earth_c,1
1996,earth_c,3745.75,Pg C,atmos_c,0

1997,atmos_c,745.169,Pg C,untracked,0.0125233
1997,atmos_c,745.169,Pg C,earth_c,0.324736
1997,atmos_c,745.169,Pg C,atmos_c,0.662741

1997,earth_c,3739.18,Pg C,untracked,0
1997,earth_c,3739.18,Pg C,earth_c,1
1997,earth_c,3739.18,Pg C,atmos_c,0

1998,atmos_c,748.647,Pg C,untracked,0.0124132
1998,atmos_c,748.647,Pg C,earth_c,0.330673
1998,atmos_c,748.647,Pg C,atmos_c,0.656914

1998,earth_c,3732.58,Pg C,untracked,0
1998,earth_c,3732.58,Pg C,earth_c,1
1998,earth_c,3732.58,Pg C,atmos_c,0

1999,atmos_c,752.048,Pg C,untracked,0.012305
1999,atmos_c,752.048,Pg C,earth_c,0.33651
1999,atmos_c,752.048,Pg C,atmos_c,0.651185

1999,earth_c,3726,Pg C,untracked,0
1999,earth_c,3726,Pg C,earth_c,1
1999,earth_c,3726,Pg C,atmos_c,0

2000,atmos_c,755.46,Pg C,untracked,0.0121966
2000,atmos_c,755.46,Pg C,earth_c,0.342355
2000,atmos_c,755.46,Pg C,atmos_c,0.645449

2000,earth_c,3719.35,Pg C,untracked,0
2000,earth_c,3719.35,Pg C,earth_c,1
2000,earth_c,3719.35,Pg C,atmos_c,0

2001,atmos_c,758.969,Pg C,untracked,0.012087
2001,atmos_c,758.969,Pg C,earth_c,0.348262
2001,atmos_c,758.969,Pg C,atmos_c,0.639651

2001,earth_c,3712.53,Pg C,untracked,0
2001,earth_c,3712.53,Pg C,earth_c,1
2001,earth_c,3712.53,Pg C,atmos_c,0

2002,atmos_c,762.574,Pg C,untracked,0.0119775
2002,atmos_c,762.574,Pg C,earth_c,0.354168
2002,atmos_c,762.574,Pg C,atmos_c,0.633855

2002,earth_c,3705.61,Pg C,untracked,0
2002,earth_c,3705.61,Pg C,earth_c,1
2002,earth_c,3705.61,Pg C,atmos_c,0

2003,atmos_c,766.359,Pg C,untracked,0.0118659
2003,atmos_c,766.359,Pg C,earth_c,0.360185
2003,atmos_c,766.359,Pg C,atmos_c,0.627949

2003,earth_c,3698.49,Pg C,untracked,0
